"Time","Vd","Vd"
37.42578125,0,0.0008999100089991
37.4765625,0,0.0008999100089991
37.52734375,0,0.0008999100089991
37.578125,0,0.0008999100089991
37.62890625,0,0.0008999100089991
37.6796875,0,0.0008999100089991
37.73046875,0,0.0008999100089991
37.78125,0,0.0008999100089991
37.83203125,0,0.0008999100089991
37.8828125,1.82962770684551,0.00276953431460166
37.93359375,1.82962770684549,0.0124853614316782
37.984375,1.8296277068455,0.0221906967316417
38.03515625,1.82962770684549,0.0318855515442768
38.0859375,1.8296277068455,0.0415699371871329
38.13671875,1.82962770684549,0.0512438649655386
38.1875,1.8296277068455,0.0609073461726135
38.23828125,1.82962770684549,0.0705603920892826
38.2890625,1.8296277068455,0.0802030139842891
38.33984375,1.82962770684549,0.0898352231142069
38.390625,1.8296277068455,0.0994570307234546
38.44140625,1.82962770684549,0.109068448044308
38.4921875,1.8296277068455,0.118669486296915
38.54296875,1.82962770684549,0.128260156689305
38.59375,1.8296277068455,0.137840470417405
38.64453125,1.82962770684549,0.147410438665052
38.6953125,1.8296277068455,0.156970072604008
38.74609375,1.82962770684549,0.166519383393966
38.796875,1.8296277068455,0.176058382182573
38.84765625,1.82962770684549,0.185587080105436
38.8984375,1.8296277068455,0.195105488286136
38.94921875,1.82962770684549,0.204613617836243
39,1.8296277068455,0.214111479855329
39.05078125,1.82962770684549,0.223599085430977
39.1015625,1.8296277068455,0.233076445638801
39.15234375,1.82962770684549,0.242543571542451
39.203125,1.8296277068455,0.252000474193632
39.25390625,1.82962770684549,0.261447164632114
39.3046875,1.8296277068455,0.270883653885744
39.35546875,1.82962770684549,0.280309952970463
39.40625,1.8296277068455,0.289726072890314
39.45703125,1.82962770684549,0.299132024637459
39.5078125,1.8296277068455,0.308527819192188
39.55859375,1.82962770684549,0.317913467522936
39.609375,1.8296277068455,0.327288980586291
39.66015625,1.82962770684549,0.336654369327011
39.7109375,1.8296277068455,0.346009644678034
39.76171875,1.82962770684549,0.355354817560493
39.8125,1.8296277068455,0.364689898883727
39.86328125,1.82962770684549,0.374014899545295
39.9140625,1.8296277068455,0.383329830430987
39.96484375,1.82962770684549,0.392634702414838
40.015625,1.8296277068455,0.401929526359141
40.06640625,1.82962770684549,0.411214313114459
40.1171875,1.8296277068455,0.420489073519637
40.16796875,1.82962770684549,0.429753818401817
40.21875,1.8296277068455,0.439008558576449
40.26953125,1.82962770684549,0.448253304847302
40.3203125,1.8296277068455,0.457488068006479
40.37109375,1.82962770684549,0.46671285883443
40.421875,1.8296277068455,0.475927688099962
40.47265625,1.82962770684549,0.485132566560255
40.5234375,1.8296277068455,0.494327504960872
40.57421875,1.82962770684549,0.503512514035772
40.625,1.8296277068455,0.51268760450732
40.67578125,1.82962770684549,0.521852787086308
40.7265625,1.8296277068455,0.531008072471957
40.77734375,1.82962770684549,0.540153471351934
40.828125,1.8296277068455,0.54928899440237
40.87890625,1.82962770684549,0.558414652287862
40.9296875,1.8296277068455,0.567530455661492
40.98046875,1.82962770684549,0.576636415164839
41.03125,1.8296277068455,0.58573254142799
41.08203125,1.82962770684549,0.594818845069552
41.1328125,1.8296277068455,0.603895336696666
41.18359375,1.82962770684549,0.61296202690502
41.234375,1.8296277068455,0.622018926278859
41.28515625,1.82962770684549,0.631066045390998
41.3359375,1.8296277068455,0.640103394802835
41.38671875,1.82962770684549,0.649130985064362
41.4375,1.8296277068455,0.65814882671418
41.48828125,1.82962770684549,0.66715693027951
41.5390625,1.8296277068455,0.676155306276203
41.58984375,1.82962770684549,0.685143965208756
41.640625,1.8296277068455,0.694122917570321
41.69140625,1.82962770684549,0.703092173842722
41.7421875,1.8296277068455,0.712051744496459
41.79296875,1.82962770684549,0.721001639990729
41.84375,1.8296277068455,0.729941870773435
41.89453125,1.82962770684549,0.738872447281194
41.9453125,1.8296277068455,0.747793379939355
41.99609375,1.82962770684549,0.75670467916201
42.046875,1.8296277068455,0.765606355352003
42.09765625,1.82962770684549,0.774498418900946
42.1484375,1.8296277068455,0.783380880189228
42.19921875,1.82962770684549,0.792253749586029
42.25,1.8296277068455,0.801117037449334
42.30078125,1.82962770684549,0.809970754125938
42.3515625,1.8296277068455,0.818814909951467
42.40234375,1.82962770684549,0.827649515250383
42.453125,1.8296277068455,0.836474580336003
42.50390625,1.82962770684549,0.845290115510501
42.5546875,1.8296277068455,0.854096131064932
42.60546875,1.82962770684549,0.862892637279235
42.65625,1.8296277068455,0.871679644422246
42.70703125,1.82962770684549,0.880457162751715
42.7578125,1.8296277068455,0.889225202514316
42.80859375,1.82962770684549,0.897983773945654
42.859375,1.8296277068455,0.906732887270285
42.91015625,1.82962770684549,0.915472552701722
42.9609375,1.8296277068455,0.924202780442446
43.01171875,1.82962770684549,0.932923580683926
43.0625,1.8296277068455,0.941634963606622
43.11328125,1.82962770684549,0.950336939380001
43.1640625,1.8296277068455,0.959029518162549
43.21484375,1.82962770684549,0.967712710101781
43.265625,1.8296277068455,0.976386525334256
43.31640625,1.82962770684549,0.985050973985585
43.3671875,1.8296277068455,0.993706066170445
43.41796875,1.82962770684549,1.00235181199259
43.46875,1.8296277068455,1.01098822154487
43.51953125,1.82962770684549,1.01961530490922
43.5703125,1.8296277068455,1.02823307215671
43.62109375,1.82962770684549,1.03684153334751
43.671875,1.8296277068455,1.04544069853095
43.72265625,1.82962770684549,1.05403057774549
43.7734375,1.8296277068455,1.06261118101876
43.82421875,1.82962770684549,1.07118251836756
43.875,1.8296277068455,1.07974459979786
43.92578125,1.82962770684549,1.08829743530485
43.9765625,1.8296277068455,1.0968410348729
44.02734375,1.82962770684549,1.10537540847562
44.078125,1.8296277068455,1.11390056607584
44.12890625,1.82962770684549,1.12241651762564
44.1796875,1.8296277068455,1.13092327306633
44.23046875,1.82962770684549,1.1394208423285
44.28125,1.8296277068455,1.14790923533203
44.33203125,1.82962770684549,1.15638846198606
44.3828125,1.8296277068455,1.16485853218905
44.43359375,1.82962770684549,1.17331945582877
44.484375,1.8296277068455,1.1817712427823
44.53515625,1.82962770684549,1.19021390291606
44.5859375,1.8296277068455,1.19864744608582
44.63671875,1.82962770684549,1.2070718821367
44.6875,1.8296277068455,1.21548722090319
44.73828125,1.82962770684549,1.22389347220917
44.7890625,1.8296277068455,1.23229064586791
44.83984375,1.82962770684549,1.24067875168205
44.890625,1.8296277068455,1.2490577994437
44.94140625,1.82962770684549,1.25742779893435
44.9921875,1.8296277068455,1.26578875992495
45.04296875,1.82962770684549,1.2741406921759
45.09375,1.8296277068455,1.28248360543704
45.14453125,1.82962770684549,1.29081750944769
45.1953125,1.8296277068455,1.29914241393668
45.24609375,1.82962770684549,1.30745832862229
45.296875,1.8296277068455,1.31576526321234
45.34765625,1.82962770684549,1.32406322740414
45.3984375,1.8296277068455,1.33235223088456
45.44921875,1.82962770684549,1.34063228332997
45.5,1.8296277068455,1.34890339440633
45.55078125,1.82962770684549,1.35716557376914
45.6015625,1.8296277068455,1.36541883106347
45.65234375,1.82962770684549,1.37366317592399
45.703125,1.8296277068455,1.38189861797496
45.75390625,1.82962770684549,1.39012516683023
45.8046875,1.8296277068455,1.3983428320933
45.85546875,1.82962770684549,1.40655162335727
45.90625,1.8296277068455,1.41475155020491
45.95703125,1.82962770684549,1.4229426222086
46.0078125,1.8296277068455,1.43112484893044
46.05859375,1.82962770684549,1.43929823992214
46.109375,1.8296277068455,1.44746280472515
46.16015625,1.82962770684549,1.45561855287059
46.2109375,1.8296277068455,1.46376549387929
46.26171875,1.82962770684549,1.4719036372618
46.3125,1.8296277068455,1.4800329925184
46.36328125,1.82962770684549,1.48815356913911
46.4140625,1.8296277068455,1.49626537660372
